ATT,hop,4,80.85628473216116,0,0.7,0.92,edge_level
ATT,hop,4,57.55959409462188,0,0.7,0.92,end_level
ATT,EGRsquare,4,77.22712217983839,0,0.7,0.92,edge_level
ATT,EGRsquare,4,38.9838394425295,0,0.7,0.92,end_level
ATT,EGR,4,95.89941186738116,0,0.7,0.94,edge_level
ATT,EGR,4,57.060043067879846,0,0.7,0.94,end_level
ATT,hop,4,80.85628473216116,0,0.7,0.94,edge_level
ATT,hop,4,57.55959409462188,0,0.7,0.94,end_level
ATT,EGRsquare,4,77.22712217983839,0,0.7,0.94,edge_level
ATT,EGRsquare,4,38.9838394425295,0,0.7,0.94,end_level
ATT,EGR,4,95.89941186738116,0,0.7,0.96,edge_level
ATT,EGR,4,57.060043067879846,0,0.7,0.96,end_level
ATT,hop,4,80.85628473216116,0,0.7,0.96,edge_level
ATT,hop,4,57.55959409462188,0,0.7,0.96,end_level
ATT,EGRsquare,4,77.22712217983839,0,0.7,0.96,edge_level
ATT,EGRsquare,4,38.9838394425295,0,0.7,0.96,end_level
ATT,EGR,5,104.08215705425808,0,0.7,0.9,edge_level
ATT,EGR,5,57.060043067879846,0,0.7,0.9,end_level
ATT,hop,5,91.9028084946564,0,0.7,0.9,edge_level
ATT,hop,5,58.277626447680575,0,0.7,0.9,end_level
ATT,EGRsquare,5,79.00323726444482,0,0.7,0.9,edge_level
ATT,EGRsquare,5,38.9838394425295,0,0.7,0.9,end_level
ATT,EGR,5,104.08215705425808,0,0.7,0.92,edge_level
ATT,EGR,5,57.060043067879846,0,0.7,0.92,end_level
ATT,hop,5,91.9028084946564,0,0.7,0.92,edge_level
ATT,hop,5,58.277626447680575,0,0.7,0.92,end_level
ATT,EGRsquare,5,79.00323726444482,0,0.7,0.92,edge_level
ATT,EGRsquare,5,38.9838394425295,0,0.7,0.92,end_level
ATT,EGR,5,104.08215705425808,0,0.7,0.94,edge_level
ATT,EGR,5,57.060043067879846,0,0.7,0.94,end_level
ATT,hop,5,91.9028084946564,0,0.7,0.94,edge_level
ATT,hop,5,58.277626447680575,0,0.7,0.94,end_level
ATT,EGRsquare,5,79.00323726444482,0,0.7,0.94,edge_level
ATT,EGRsquare,5,38.9838394425295,0,0.7,0.94,end_level
ATT,EGR,5,104.08215705425808,0,0.7,0.96,edge_level
ATT,EGR,5,57.060043067879846,0,0.7,0.96,end_level
ATT,hop,5,91.9028084946564,0,0.7,0.96,edge_level
ATT,hop,5,58.277626447680575,0,0.7,0.96,end_level
ATT,EGRsquare,5,79.00323726444482,0,0.7,0.96,edge_level
ATT,EGRsquare,5,38.9838394425295,0,0.7,0.96,end_level
ATT,EGR,6,104.08215705425808,0,0.7,0.9,edge_level
ATT,EGR,6,57.060043067879846,0,0.7,0.9,end_level
ATT,hop,6,91.9028084946564,0,0.7,0.9,edge_level
ATT,hop,6,58.277626447680575,0,0.7,0.9,end_level
ATT,EGRsquare,6,79.00323726444482,0,0.7,0.9,edge_level
ATT,EGRsquare,6,38.9838394425295,0,0.7,0.9,end_level
ATT,EGR,6,104.08215705425808,0,0.7,0.92,edge_level
ATT,EGR,6,57.060043067879846,0,0.7,0.92,end_level
ATT,hop,6,91.9028084946564,0,0.7,0.92,edge_level
ATT,hop,6,58.277626447680575,0,0.7,0.92,end_level
ATT,EGRsquare,6,79.00323726444482,0,0.7,0.92,edge_level
ATT,EGRsquare,6,38.9838394425295,0,0.7,0.92,end_level
ATT,EGR,6,104.08215705425808,0,0.7,0.94,edge_level
ATT,EGR,6,57.060043067879846,0,0.7,0.94,end_level
ATT,hop,6,91.9028084946564,0,0.7,0.94,edge_level
ATT,hop,6,58.277626447680575,0,0.7,0.94,end_level
ATT,EGRsquare,6,79.00323726444482,0,0.7,0.94,edge_level
ATT,EGRsquare,6,38.9838394425295,0,0.7,0.94,end_level
ATT,EGR,6,104.08215705425808,0,0.7,0.96,edge_level
ATT,EGR,6,57.060043067879846,0,0.7,0.96,end_level
ATT,hop,6,91.9028084946564,0,0.7,0.96,edge_level
ATT,hop,6,58.277626447680575,0,0.7,0.96,end_level
ATT,EGRsquare,6,79.00323726444482,0,0.7,0.96,edge_level
ATT,EGRsquare,6,38.9838394425295,0,0.7,0.96,end_level
ATT,EGR,1,40.75996651729143,0,0.8,0.9,edge_level
ATT,EGR,1,13.840655387267848,0,0.8,0.9,end_level
ATT,hop,1,30.56701047804507,0,0.8,0.9,edge_level
ATT,hop,1,11.457874060970319,0,0.8,0.9,end_level
ATT,EGRsquare,1,34.929616088594656,0,0.8,0.9,edge_level
ATT,EGRsquare,1,11.655180919906579,0,0.8,0.9,end_level
ATT,EGR,1,40.75996651729143,0,0.8,0.92,edge_level
ATT,EGR,1,13.840655387267848,0,0.8,0.92,end_level
ATT,hop,1,30.56701047804507,0,0.8,0.92,edge_level
ATT,hop,1,11.457874060970319,0,0.8,0.92,end_level
ATT,EGRsquare,1,34.929616088594656,0,0.8,0.92,edge_level
ATT,EGRsquare,1,11.655180919906579,0,0.8,0.92,end_level
ATT,EGR,1,40.75996651729143,0,0.8,0.94,edge_level
ATT,EGR,1,13.840655387267848,0,0.8,0.94,end_level
ATT,hop,1,30.56701047804507,0,0.8,0.94,edge_level
ATT,hop,1,11.457874060970319,0,0.8,0.94,end_level
ATT,EGRsquare,1,34.929616088594656,0,0.8,0.94,edge_level
ATT,EGRsquare,1,11.655180919906579,0,0.8,0.94,end_level
ATT,EGR,1,40.75996651729143,0,0.8,0.96,edge_level
ATT,EGR,1,13.840655387267848,0,0.8,0.96,end_level
ATT,hop,1,30.56701047804507,0,0.8,0.96,edge_level
ATT,hop,1,11.457874060970319,0,0.8,0.96,end_level
ATT,EGRsquare,1,34.929616088594656,0,0.8,0.96,edge_level
ATT,EGRsquare,1,11.655180919906579,0,0.8,0.96,end_level
ATT,EGR,2,56.243982731387305,0,0.8,0.9,edge_level
ATT,EGR,2,19.644752842809392,0,0.8,0.9,end_level
ATT,hop,2,46.90901962473745,0,0.8,0.9,edge_level
ATT,hop,2,17.462542335223777,0,0.8,0.9,end_level
ATT,EGRsquare,2,34.929616088594656,0,0.8,0.9,edge_level
ATT,EGRsquare,2,11.655180919906579,0,0.8,0.9,end_level
ATT,EGR,2,56.243982731387305,0,0.8,0.92,edge_level
ATT,EGR,2,19.644752842809392,0,0.8,0.92,end_level
ATT,hop,2,46.90901962473745,0,0.8,0.92,edge_level
ATT,hop,2,17.462542335223777,0,0.8,0.92,end_level
ATT,EGRsquare,2,34.929616088594656,0,0.8,0.92,edge_level
ATT,EGRsquare,2,11.655180919906579,0,0.8,0.92,end_level
ATT,EGR,2,56.243982731387305,0,0.8,0.94,edge_level
ATT,EGR,2,19.644752842809392,0,0.8,0.94,end_level
ATT,hop,2,46.90901962473745,0,0.8,0.94,edge_level
ATT,hop,2,17.462542335223777,0,0.8,0.94,end_level
ATT,EGRsquare,2,34.929616088594656,0,0.8,0.94,edge_level
ATT,EGRsquare,2,11.655180919906579,0,0.8,0.94,end_level
ATT,EGR,2,56.243982731387305,0,0.8,0.96,edge_level
ATT,EGR,2,19.644752842809392,0,0.8,0.96,end_level
ATT,hop,2,46.90901962473745,0,0.8,0.96,edge_level
ATT,hop,2,17.462542335223777,0,0.8,0.96,end_level
ATT,EGRsquare,2,34.929616088594656,0,0.8,0.96,edge_level
ATT,EGRsquare,2,11.655180919906579,0,0.8,0.96,end_level
ATT,EGR,3,59.67595446177329,0,0.8,0.9,edge_level
ATT,EGR,3,20.447036117657046,0,0.8,0.9,end_level
ATT,hop,3,54.21813344728801,0,0.8,0.9,edge_level
ATT,hop,3,19.171175224554315,0,0.8,0.9,end_level
ATT,EGRsquare,3,34.929616088594656,0,0.8,0.9,edge_level
ATT,EGRsquare,3,11.655180919906579,0,0.8,0.9,end_level
ATT,EGR,3,59.67595446177329,0,0.8,0.92,edge_level
ATT,EGR,3,20.447036117657046,0,0.8,0.92,end_level
ATT,hop,3,54.21813344728801,0,0.8,0.92,edge_level
ATT,hop,3,19.171175224554315,0,0.8,0.92,end_level
ATT,EGRsquare,3,34.929616088594656,0,0.8,0.92,edge_level
ATT,EGRsquare,3,11.655180919906579,0,0.8,0.92,end_level
ATT,EGR,3,59.67595446177329,0,0.8,0.94,edge_level
ATT,EGR,3,20.447036117657046,0,0.8,0.94,end_level
ATT,hop,3,54.21813344728801,0,0.8,0.94,edge_level
ATT,hop,3,19.171175224554315,0,0.8,0.94,end_level
ATT,EGRsquare,3,34.929616088594656,0,0.8,0.94,edge_level
ATT,EGRsquare,3,11.655180919906579,0,0.8,0.94,end_level
ATT,EGR,3,59.67595446177329,0,0.8,0.96,edge_level
ATT,EGR,3,20.447036117657046,0,0.8,0.96,end_level
ATT,hop,3,54.21813344728801,0,0.8,0.96,edge_level
ATT,hop,3,19.171175224554315,0,0.8,0.96,end_level
ATT,EGRsquare,3,34.929616088594656,0,0.8,0.96,edge_level
ATT,EGRsquare,3,11.655180919906579,0,0.8,0.96,end_level
ATT,EGR,4,60.62660591795308,0,0.8,0.9,edge_level
ATT,EGR,4,20.669267483011804,0,0.8,0.9,end_level
ATT,hop,4,61.28799521188313,0,0.8,0.9,edge_level
ATT,hop,4,20.823878770740478,0,0.8,0.9,end_level
ATT,EGRsquare,4,41.710617973471216,0,0.8,0.9,edge_level
ATT,EGRsquare,4,14.062886752622608,0,0.8,0.9,end_level
ATT,EGR,4,60.62660591795308,0,0.8,0.92,edge_level
ATT,EGR,4,20.669267483011804,0,0.8,0.92,end_level
ATT,hop,4,61.28799521188313,0,0.8,0.92,edge_level
ATT,hop,4,20.823878770740478,0,0.8,0.92,end_level
ATT,EGRsquare,4,41.710617973471216,0,0.8,0.92,edge_level
ATT,EGRsquare,4,14.062886752622608,0,0.8,0.92,end_level
ATT,EGR,4,60.62660591795308,0,0.8,0.94,edge_level
ATT,EGR,4,20.669267483011804,0,0.8,0.94,end_level
ATT,hop,4,61.28799521188313,0,0.8,0.94,edge_level
ATT,hop,4,20.823878770740478,0,0.8,0.94,end_level
ATT,EGRsquare,4,41.710617973471216,0,0.8,0.94,edge_level
ATT,EGRsquare,4,14.062886752622608,0,0.8,0.94,end_level
ATT,EGR,4,60.62660591795308,0,0.8,0.96,edge_level
ATT,EGR,4,20.669267483011804,0,0.8,0.96,end_level
ATT,hop,4,61.28799521188313,0,0.8,0.96,edge_level
ATT,hop,4,20.823878770740478,0,0.8,0.96,end_level
ATT,EGRsquare,4,41.710617973471216,0,0.8,0.96,edge_level
ATT,EGRsquare,4,14.062886752622608,0,0.8,0.96,end_level
ATT,EGR,5,60.62660591795308,0,0.8,0.9,edge_level
ATT,EGR,5,20.669267483011804,0,0.8,0.9,end_level
ATT,hop,5,62.23864666806292,0,0.8,0.9,edge_level
ATT,hop,5,21.046110136095237,0,0.8,0.9,end_level
ATT,EGRsquare,5,41.710617973471216,0,0.8,0.9,edge_level
ATT,EGRsquare,5,14.062886752622608,0,0.8,0.9,end_level
ATT,EGR,5,60.62660591795308,0,0.8,0.92,edge_level
ATT,EGR,5,20.669267483011804,0,0.8,0.92,end_level
ATT,hop,5,62.23864666806292,0,0.8,0.92,edge_level
ATT,hop,5,21.046110136095237,0,0.8,0.92,end_level
ATT,EGRsquare,5,41.710617973471216,0,0.8,0.92,edge_level
ATT,EGRsquare,5,14.062886752622608,0,0.8,0.92,end_level
ATT,EGR,5,60.62660591795308,0,0.8,0.94,edge_level
ATT,EGR,5,20.669267483011804,0,0.8,0.94,end_level
ATT,hop,5,62.23864666806292,0,0.8,0.94,edge_level
ATT,hop,5,21.046110136095237,0,0.8,0.94,end_level
ATT,EGRsquare,5,41.710617973471216,0,0.8,0.94,edge_level
ATT,EGRsquare,5,14.062886752622608,0,0.8,0.94,end_level
ATT,EGR,5,60.62660591795308,0,0.8,0.96,edge_level
ATT,EGR,5,20.669267483011804,0,0.8,0.96,end_level
ATT,hop,5,62.23864666806292,0,0.8,0.96,edge_level
ATT,hop,5,21.046110136095237,0,0.8,0.96,end_level
ATT,EGRsquare,5,41.710617973471216,0,0.8,0.96,edge_level
ATT,EGRsquare,5,14.062886752622608,0,0.8,0.96,end_level
ATT,EGR,6,60.62660591795308,0,0.8,0.9,edge_level
ATT,EGR,6,20.669267483011804,0,0.8,0.9,end_level
ATT,hop,6,62.23864666806292,0,0.8,0.9,edge_level
ATT,hop,6,21.046110136095237,0,0.8,0.9,end_level
ATT,EGRsquare,6,41.710617973471216,0,0.8,0.9,edge_level
ATT,EGRsquare,6,14.062886752622608,0,0.8,0.9,end_level
ATT,EGR,6,60.62660591795308,0,0.8,0.92,edge_level
ATT,EGR,6,20.669267483011804,0,0.8,0.92,end_level
ATT,hop,6,62.23864666806292,0,0.8,0.92,edge_level
ATT,hop,6,21.046110136095237,0,0.8,0.92,end_level
ATT,EGRsquare,6,41.710617973471216,0,0.8,0.92,edge_level
ATT,EGRsquare,6,14.062886752622608,0,0.8,0.92,end_level
ATT,EGR,6,60.62660591795308,0,0.8,0.94,edge_level
ATT,EGR,6,20.669267483011804,0,0.8,0.94,end_level
ATT,hop,6,62.23864666806292,0,0.8,0.94,edge_level
ATT,hop,6,21.046110136095237,0,0.8,0.94,end_level
ATT,EGRsquare,6,41.710617973471216,0,0.8,0.94,edge_level
ATT,EGRsquare,6,14.062886752622608,0,0.8,0.94,end_level
ATT,EGR,6,60.62660591795308,0,0.8,0.96,edge_level
ATT,EGR,6,20.669267483011804,0,0.8,0.96,end_level
ATT,hop,6,62.23864666806292,0,0.8,0.96,edge_level
ATT,hop,6,21.046110136095237,0,0.8,0.96,end_level
ATT,EGRsquare,6,41.710617973471216,0,0.8,0.96,edge_level
ATT,EGRsquare,6,14.062886752622608,0,0.8,0.96,end_level
ATT,EGR,1,10.230970943985984,0,0.9,0.9,edge_level
ATT,EGR,1,5.004112912278792,0,0.9,0.9,end_level
ATT,hop,1,5.8073871852958145,0,0.9,0.9,edge_level
ATT,hop,1,4.135453235311168,0,0.9,0.9,end_level
ATT,EGRsquare,1,9.123270130727942,0,0.9,0.9,edge_level
ATT,EGRsquare,1,4.21531671774515,0,0.9,0.9,end_level
ATT,EGR,1,10.230970943985984,0,0.9,0.92,edge_level
ATT,EGR,1,5.004112912278792,0,0.9,0.92,end_level
ATT,hop,1,5.8073871852958145,0,0.9,0.92,edge_level
ATT,hop,1,4.135453235311168,0,0.9,0.92,end_level
ATT,EGRsquare,1,9.123270130727942,0,0.9,0.92,edge_level
ATT,EGRsquare,1,4.21531671774515,0,0.9,0.92,end_level
ATT,EGR,1,10.230970943985984,0,0.9,0.94,edge_level
ATT,EGR,1,5.004112912278792,0,0.9,0.94,end_level
ATT,hop,1,5.8073871852958145,0,0.9,0.94,edge_level
ATT,hop,1,4.135453235311168,0,0.9,0.94,end_level
ATT,EGRsquare,1,9.123270130727942,0,0.9,0.94,edge_level
ATT,EGRsquare,1,4.21531671774515,0,0.9,0.94,end_level
ATT,EGR,1,10.230970943985984,0,0.9,0.96,edge_level
ATT,EGR,1,5.004112912278792,0,0.9,0.96,end_level
ATT,hop,1,5.8073871852958145,0,0.9,0.96,edge_level
ATT,hop,1,4.135453235311168,0,0.9,0.96,end_level
ATT,EGRsquare,1,9.123270130727942,0,0.9,0.96,edge_level
ATT,EGRsquare,1,4.21531671774515,0,0.9,0.96,end_level
ATT,EGR,2,13.172759360070696,0,0.9,0.9,edge_level
ATT,EGR,2,7.098966937803656,0,0.9,0.9,end_level
ATT,hop,2,9.121531136623807,0,0.9,0.9,edge_level
ATT,hop,2,6.303426762264282,0,0.9,0.9,end_level
ATT,EGRsquare,2,9.123270130727942,0,0.9,0.9,edge_level
ATT,EGRsquare,2,4.21531671774515,0,0.9,0.9,end_level
ATT,EGR,2,13.172759360070696,0,0.9,0.92,edge_level
ATT,EGR,2,7.098966937803656,0,0.9,0.92,end_level
ATT,hop,2,9.121531136623807,0,0.9,0.92,edge_level
ATT,hop,2,6.303426762264282,0,0.9,0.92,end_level
ATT,EGRsquare,2,9.123270130727942,0,0.9,0.92,edge_level
ATT,EGRsquare,2,4.21531671774515,0,0.9,0.92,end_level
ATT,EGR,2,13.172759360070696,0,0.9,0.94,edge_level
ATT,EGR,2,7.098966937803656,0,0.9,0.94,end_level
ATT,hop,2,9.121531136623807,0,0.9,0.94,edge_level
ATT,hop,2,6.303426762264282,0,0.9,0.94,end_level
ATT,EGRsquare,2,9.123270130727942,0,0.9,0.94,edge_level
ATT,EGRsquare,2,4.21531671774515,0,0.9,0.94,end_level
ATT,EGR,2,13.172759360070696,0,0.9,0.96,edge_level
ATT,EGR,2,7.098966937803656,0,0.9,0.96,end_level
ATT,hop,2,9.121531136623807,0,0.9,0.96,edge_level
ATT,hop,2,6.303426762264282,0,0.9,0.96,end_level
ATT,EGRsquare,2,9.123270130727942,0,0.9,0.96,edge_level
ATT,EGRsquare,2,4.21531671774515,0,0.9,0.96,end_level
ATT,EGR,3,14.662181501043815,0,0.9,0.9,edge_level
ATT,EGR,3,7.39144494351666,0,0.9,0.9,end_level
ATT,hop,3,12.293572404275844,0,0.9,0.9,edge_level
ATT,hop,3,6.926320889107374,0,0.9,0.9,end_level
ATT,EGRsquare,3,9.123270130727942,0,0.9,0.9,edge_level
ATT,EGRsquare,3,4.21531671774515,0,0.9,0.9,end_level
ATT,EGR,3,14.662181501043815,0,0.9,0.92,edge_level
ATT,EGR,3,7.39144494351666,0,0.9,0.92,end_level
ATT,hop,3,12.293572404275844,0,0.9,0.92,edge_level
ATT,hop,3,6.926320889107374,0,0.9,0.92,end_level
ATT,EGRsquare,3,9.123270130727942,0,0.9,0.92,edge_level
ATT,EGRsquare,3,4.21531671774515,0,0.9,0.92,end_level
ATT,EGR,3,14.662181501043815,0,0.9,0.94,edge_level
ATT,EGR,3,7.39144494351666,0,0.9,0.94,end_level
ATT,hop,3,12.293572404275844,0,0.9,0.94,edge_level
ATT,hop,3,6.926320889107374,0,0.9,0.94,end_level
ATT,EGRsquare,3,9.123270130727942,0,0.9,0.94,edge_level
ATT,EGRsquare,3,4.21531671774515,0,0.9,0.94,end_level
ATT,EGR,3,14.662181501043815,0,0.9,0.96,edge_level
ATT,EGR,3,7.39144494351666,0,0.9,0.96,end_level
ATT,hop,3,12.293572404275844,0,0.9,0.96,edge_level
ATT,hop,3,6.926320889107374,0,0.9,0.96,end_level
ATT,EGRsquare,3,9.123270130727942,0,0.9,0.96,edge_level
ATT,EGRsquare,3,4.21531671774515,0,0.9,0.96,end_level
ATT,EGR,4,18.219806479146833,0,0.9,0.9,edge_level
ATT,EGR,4,7.472460949438235,0,0.9,0.9,end_level
ATT,hop,4,15.361782014680472,0,0.9,0.9,edge_level
ATT,hop,4,7.5288255808761635,0,0.9,0.9,end_level
ATT,EGRsquare,4,14.672282067839003,0,0.9,0.9,edge_level
ATT,EGRsquare,4,5.085128918200366,0,0.9,0.9,end_level
ATT,EGR,4,18.219806479146833,0,0.9,0.92,edge_level
ATT,EGR,4,7.472460949438235,0,0.9,0.92,end_level
ATT,hop,4,15.361782014680472,0,0.9,0.92,edge_level
ATT,hop,4,7.5288255808761635,0,0.9,0.92,end_level
ATT,EGRsquare,4,14.672282067839003,0,0.9,0.92,edge_level
ATT,EGRsquare,4,5.085128918200366,0,0.9,0.92,end_level
ATT,EGR,4,18.219806479146833,0,0.9,0.94,edge_level
ATT,EGR,4,7.472460949438235,0,0.9,0.94,end_level
ATT,hop,4,15.361782014680472,0,0.9,0.94,edge_level
ATT,hop,4,7.5288255808761635,0,0.9,0.94,end_level
ATT,EGRsquare,4,14.672282067839003,0,0.9,0.94,edge_level
ATT,EGRsquare,4,5.085128918200366,0,0.9,0.94,end_level
ATT,EGR,4,18.219806479146833,0,0.9,0.96,edge_level
ATT,EGR,4,7.472460949438235,0,0.9,0.96,end_level
ATT,hop,4,15.361782014680472,0,0.9,0.96,edge_level
ATT,hop,4,7.5288255808761635,0,0.9,0.96,end_level
ATT,EGRsquare,4,14.672282067839003,0,0.9,0.96,edge_level
ATT,EGRsquare,4,5.085128918200366,0,0.9,0.96,end_level
ATT,EGR,5,19.774435760703227,0,0.9,0.9,edge_level
ATT,EGR,5,7.472460949438235,0,0.9,0.9,end_level
ATT,hop,5,17.460496921277496,0,0.9,0.9,edge_level
ATT,hop,5,7.609841586797738,0,0.9,0.9,end_level
ATT,EGRsquare,5,15.009723898775087,0,0.9,0.9,edge_level
ATT,EGRsquare,5,5.085128918200366,0,0.9,0.9,end_level
ATT,EGR,5,19.774435760703227,0,0.9,0.92,edge_level
ATT,EGR,5,7.472460949438235,0,0.9,0.92,end_level
ATT,hop,5,17.460496921277496,0,0.9,0.92,edge_level
ATT,hop,5,7.609841586797738,0,0.9,0.92,end_level
ATT,EGRsquare,5,15.009723898775087,0,0.9,0.92,edge_level
ATT,EGRsquare,5,5.085128918200366,0,0.9,0.92,end_level
ATT,EGR,5,19.774435760703227,0,0.9,0.94,edge_level
ATT,EGR,5,7.472460949438235,0,0.9,0.94,end_level
ATT,hop,5,17.460496921277496,0,0.9,0.94,edge_level
ATT,hop,5,7.609841586797738,0,0.9,0.94,end_level
ATT,EGRsquare,5,15.009723898775087,0,0.9,0.94,edge_level
ATT,EGRsquare,5,5.085128918200366,0,0.9,0.94,end_level
ATT,EGR,5,19.774435760703227,0,0.9,0.96,edge_level
ATT,EGR,5,7.472460949438235,0,0.9,0.96,end_level
ATT,hop,5,17.460496921277496,0,0.9,0.96,edge_level
ATT,hop,5,7.609841586797738,0,0.9,0.96,end_level
ATT,EGRsquare,5,15.009723898775087,0,0.9,0.96,edge_level
ATT,EGRsquare,5,5.085128918200366,0,0.9,0.96,end_level
ATT,EGR,6,19.774435760703227,0,0.9,0.9,edge_level
ATT,EGR,6,7.472460949438235,0,0.9,0.9,end_level
ATT,hop,6,17.460496921277496,0,0.9,0.9,edge_level
ATT,hop,6,7.609841586797738,0,0.9,0.9,end_level
ATT,EGRsquare,6,15.009723898775087,0,0.9,0.9,edge_level
ATT,EGRsquare,6,5.085128918200366,0,0.9,0.9,end_level
ATT,EGR,6,19.774435760703227,0,0.9,0.92,edge_level
ATT,EGR,6,7.472460949438235,0,0.9,0.92,end_level
ATT,hop,6,17.460496921277496,0,0.9,0.92,edge_level
ATT,hop,6,7.609841586797738,0,0.9,0.92,end_level
ATT,EGRsquare,6,15.009723898775087,0,0.9,0.92,edge_level
ATT,EGRsquare,6,5.085128918200366,0,0.9,0.92,end_level
ATT,EGR,6,19.774435760703227,0,0.9,0.94,edge_level
